country,sex,age_group,population_000
gnb,f,55_64,34.94900131225586
gnb,f,65_plus,26.016000747680664
gnb,mf,15_plus,906.1520385742188
gnb,mf,15_24,317.6780090332031
gnb,mf,15_64,857.0480346679688
gnb,mf,25_54,469.64801025390625
gnb,mf,25_34,220.0709991455078
gnb,mf,35_54,249.57699584960938
gnb,mf,55_64,69.72200012207031
gnb,mf,65_plus,49.104000091552734
gnb,m,15_plus,447.09698486328125
gnb,m,15_24,158.58900451660156
gnb,m,15_64,424.6099853515625
gnb,m,25_54,232.5679931640625
gnb,m,25_34,109.7760009765625
gnb,m,35_54,122.79199981689453
gnb,m,55_64,33.452999114990234
gnb,m,65_plus,22.48699951171875
gnb,f,15_plus,459.05499267578125
gnb,f,15_24,159.08900451660156
gnb,f,15_64,432.43798828125
gnb,f,25_54,237.0800018310547
gnb,f,25_34,110.29499816894531
gnb,f,35_54,126.78500366210938
gnb,f,55_64,36.26900100708008
gnb,f,65_plus,26.617000579833984
gnb,mf,15_plus,930.552978515625
gnb,mf,15_24,324.3390197753906
gnb,mf,15_64,880.3690185546875
gnb,mf,25_54,483.74798583984375
gnb,mf,25_34,228.3990020751953
gnb,mf,35_54,255.3489990234375
gnb,mf,55_64,72.28199768066406
gnb,mf,65_plus,50.183998107910156
gnb,m,15_plus,459.2590026855469
gnb,m,15_24,161.9600067138672
gnb,m,15_64,436.2619934082031
gnb,m,25_54,239.677001953125
gnb,m,25_34,113.91200256347656
gnb,m,35_54,125.76499938964844
gnb,m,55_64,34.625
gnb,m,65_plus,22.996999740600586
gnb,f,15_plus,471.29400634765625
gnb,f,15_24,162.37899780273438
gnb,f,15_64,444.10699462890625
gnb,f,25_54,244.0709991455078
gnb,f,25_34,114.48699951171875
gnb,f,35_54,129.58399963378906
gnb,f,55_64,37.65700149536133
gnb,f,65_plus,27.187000274658203
gnb,mf,15_plus,955.9669799804688
gnb,mf,15_24,331.2140197753906
gnb,mf,15_64,904.8190307617188
gnb,mf,25_54,498.74298095703125
gnb,mf,25_34,236.85299682617188
gnb,mf,35_54,261.8899841308594
gnb,mf,55_64,74.86199951171875
gnb,mf,65_plus,51.14799880981445
gnb,m,15_plus,471.9419860839844
gnb,m,15_24,165.44900512695312
gnb,m,15_64,448.49200439453125
gnb,m,25_54,247.23800659179688
gnb,m,25_34,118.11399841308594
gnb,m,35_54,129.12399291992188
gnb,m,55_64,35.80500030517578
gnb,m,65_plus,23.450000762939453
gnb,f,15_plus,484.0249938964844
gnb,f,15_24,165.76499938964844
gnb,f,15_64,456.3269958496094
gnb,f,25_54,251.5050048828125
gnb,f,25_34,118.73899841308594
gnb,f,35_54,132.76600646972656
gnb,f,55_64,39.05699920654297
gnb,f,65_plus,27.697999954223633
gnb,mf,15_plus,980.7279663085938
gnb,mf,15_24,337.5569763183594
gnb,mf,15_64,928.1530151367188
gnb,mf,25_54,513.6279907226562
gnb,mf,25_34,245.1009979248047
gnb,mf,35_54,268.5270080566406
gnb,mf,55_64,76.96800231933594
gnb,mf,65_plus,52.57500076293945
gnb,m,15_plus,484.1700134277344
gnb,m,15_24,168.62399291992188
gnb,m,15_64,460.031005859375
gnb,m,25_54,254.64999389648438
gnb,m,25_34,122.18599700927734
gnb,m,35_54,132.46400451660156
gnb,m,55_64,36.75699996948242
gnb,m,65_plus,24.138999938964844
gnb,f,15_plus,496.5580139160156
gnb,f,15_24,168.93299865722656
gnb,f,15_64,468.12200927734375
gnb,f,25_54,258.9779968261719
gnb,f,25_34,122.91500091552734
gnb,f,35_54,136.06300354003906
gnb,f,55_64,40.21099853515625
gnb,f,65_plus,28.43600082397461
gnb,mf,15_plus,1006.927978515625
gnb,mf,15_24,344.27899169921875
gnb,mf,15_64,953.0479736328125
gnb,mf,25_54,529.5919799804688
gnb,mf,25_34,253.55099487304688
gnb,mf,35_54,276.0409851074219
gnb,mf,55_64,79.17699432373047
gnb,mf,65_plus,53.880001068115234
gnb,m,15_plus,497.1409912109375
gnb,m,15_24,172.0030059814453
gnb,m,15_64,472.3699951171875
gnb,m,25_54,262.61199951171875
gnb,m,25_34,126.36699676513672
gnb,m,35_54,136.2449951171875
gnb,m,55_64,37.755001068115234
gnb,m,65_plus,24.770999908447266
gnb,f,15_plus,509.7869873046875
gnb,f,15_24,172.2760009765625
gnb,f,15_64,480.6780090332031
gnb,f,25_54,266.9800109863281
gnb,f,25_34,127.18399810791016
gnb,f,35_54,139.79600524902344
gnb,f,55_64,41.422000885009766
gnb,f,65_plus,29.108999252319336
gnb,mf,15_plus,1034.3070068359375
gnb,mf,15_24,351.26397705078125
gnb,mf,15_64,979.1209716796875
gnb,mf,25_54,546.458984375
gnb,mf,25_34,262.0329895019531
gnb,mf,35_54,284.4259948730469
gnb,mf,55_64,81.39800262451172
gnb,mf,65_plus,55.18600082397461
gnb,m,15_plus,510.72198486328125
gnb,m,15_24,175.5260009765625
gnb,m,15_64,485.3269958496094
gnb,m,25_54,271.0379943847656
gnb,m,25_34,130.57200622558594
gnb,m,35_54,140.46600341796875
gnb,m,55_64,38.76300048828125
gnb,m,65_plus,25.395000457763672
gnb,f,15_plus,523.5850219726562
gnb,f,15_24,175.73800659179688
gnb,f,15_64,493.79400634765625
gnb,f,25_54,275.4209899902344
gnb,f,25_34,131.46099853515625
gnb,f,35_54,143.9600067138672
gnb,f,55_64,42.6349983215332
gnb,f,65_plus,29.791000366210938
gnb,mf,15_plus,1062.6920166015625
gnb,mf,15_24,358.4010009765625
gnb,mf,15_64,1006.0169677734375
gnb,mf,25_54,564.0979614257812
gnb,mf,25_34,270.37200927734375
gnb,mf,35_54,293.72601318359375
gnb,mf,55_64,83.51800537109375
gnb,mf,65_plus,56.67499923706055
gnb,m,15_plus,524.8140258789062
gnb,m,15_24,179.12600708007812
gnb,m,15_64,498.7250061035156
gnb,m,25_54,279.864013671875
gnb,m,25_34,134.71600341796875
gnb,m,35_54,145.1479949951172
gnb,m,55_64,39.73500061035156
gnb,m,65_plus,26.089000701904297
gnb,f,15_plus,537.8779907226562
gnb,f,15_24,179.27499389648438
gnb,f,15_64,507.2919921875
gnb,f,25_54,284.2340087890625
gnb,f,25_34,135.656005859375
gnb,f,35_54,148.5780029296875
gnb,f,55_64,43.78300094604492
gnb,f,65_plus,30.586000442504883
gnb,mf,15_plus,1091.970947265625
gnb,mf,15_24,365.64501953125
gnb,mf,15_64,1033.5350341796875
gnb,mf,25_54,582.4030151367188
gnb,mf,25_34,278.4540100097656
gnb,mf,35_54,303.9490051269531
gnb,mf,55_64,85.48699951171875
gnb,mf,65_plus,58.43600082397461
gnb,m,15_plus,539.3560180664062
gnb,m,15_24,182.77699279785156
gnb,m,15_64,512.4739990234375
gnb,m,25_54,289.0419921875
gnb,m,25_34,138.74400329589844
gnb,m,35_54,150.29800415039062
gnb,m,55_64,40.654998779296875
gnb,m,65_plus,26.881999969482422
gnb,f,15_plus,552.614990234375
gnb,f,15_24,182.8679962158203
gnb,f,15_64,521.0609741210938
gnb,f,25_54,293.3609924316406
gnb,f,25_34,139.7100067138672
gnb,f,35_54,153.6510009765625
gnb,f,55_64,44.832000732421875
gnb,f,65_plus,31.554000854492188
gnb,mf,15_plus,1119.6280517578125
gnb,mf,15_24,372.1240234375
gnb,mf,15_64,1058.8260498046875
gnb,mf,25_54,599.9940185546875
gnb,mf,25_34,285.7829895019531
gnb,mf,35_54,314.21099853515625
gnb,mf,55_64,86.70800018310547
gnb,mf,65_plus,60.801998138427734
gnb,m,15_plus,552.9639892578125
gnb,m,15_24,185.97300720214844
gnb,m,15_64,524.9860229492188
gnb,m,25_54,297.7699890136719
gnb,m,25_34,142.375
gnb,m,35_54,155.39500427246094
gnb,m,55_64,41.24300003051758
gnb,m,65_plus,27.97800064086914
gnb,f,15_plus,566.6640014648438
gnb,f,15_24,186.1510009765625
gnb,f,15_64,533.8400268554688
gnb,f,25_54,302.2239990234375
gnb,f,25_34,143.4080047607422
gnb,f,35_54,158.8159942626953
gnb,f,55_64,45.46500015258789
gnb,f,65_plus,32.82400131225586
gnb,mf,15_plus,1148.697998046875
gnb,mf,15_24,378.94500732421875
gnb,mf,15_64,1085.343017578125
gnb,mf,25_54,618.5079956054688
gnb,mf,25_34,292.947998046875
gnb,mf,35_54,325.55999755859375
gnb,mf,55_64,87.88999938964844
gnb,mf,65_plus,63.35499954223633
gnb,m,15_plus,567.291015625
gnb,m,15_24,189.34300231933594
gnb,m,15_64,538.1510009765625
gnb,m,25_54,306.97900390625
gnb,m,25_34,145.94200134277344
gnb,m,35_54,161.03700256347656
gnb,m,55_64,41.82899856567383
gnb,m,65_plus,29.139999389648438
gnb,f,15_plus,581.406982421875
gnb,f,15_24,189.6020050048828
gnb,f,15_64,547.1920166015625
gnb,f,25_54,311.52899169921875
gnb,f,25_34,147.00599670410156
gnb,f,35_54,164.5229949951172
gnb,f,55_64,46.06100082397461
gnb,f,65_plus,34.21500015258789
gnb,mf,15_plus,1178.9859619140625
gnb,mf,15_24,386.13299560546875
gnb,mf,15_64,1113.02001953125
gnb,mf,25_54,637.7219848632812
gnb,mf,25_34,299.96197509765625
gnb,mf,35_54,337.760009765625
gnb,mf,55_64,89.16500091552734
gnb,mf,65_plus,65.96600341796875
gnb,m,15_plus,582.239013671875
gnb,m,15_24,192.9010009765625
gnb,m,15_64,551.927001953125
gnb,m,25_54,316.5539855957031
gnb,m,25_34,149.4459991455078
gnb,m,35_54,167.10800170898438
gnb,m,55_64,42.47200012207031
gnb,m,65_plus,30.312000274658203
gnb,f,15_plus,596.7470092773438
gnb,f,15_24,193.23199462890625
gnb,f,15_64,561.093017578125
gnb,f,25_54,321.1679992675781
gnb,f,25_34,150.51600646972656
gnb,f,35_54,170.65199279785156
gnb,f,55_64,46.69300079345703
gnb,f,65_plus,35.65399932861328
gnb,mf,15_plus,1210.2869873046875
gnb,mf,15_24,393.7489929199219
gnb,mf,15_64,1141.8359375
gnb,mf,25_54,657.3789672851562
gnb,mf,25_34,306.8979797363281
gnb,mf,35_54,350.4809875488281
gnb,mf,55_64,90.70800018310547
gnb,mf,65_plus,68.45099639892578
gnb,m,15_plus,597.7100219726562
gnb,m,15_24,196.6820068359375
gnb,m,15_64,566.2940063476562
gnb,m,25_54,326.364990234375
gnb,m,25_34,152.91900634765625
gnb,m,35_54,173.4459991455078
gnb,m,55_64,43.24700164794922
gnb,m,65_plus,31.416000366210938
gnb,f,15_plus,612.5770263671875
gnb,f,15_24,197.06700134277344
gnb,f,15_64,575.5419921875
gnb,f,25_54,331.0140075683594
gnb,f,25_34,153.97900390625
gnb,f,35_54,177.03500366210938
gnb,f,55_64,47.46099853515625
gnb,f,65_plus,37.03499984741211
guy,mf,15_plus,467.375
guy,mf,15_24,156.29100036621094
guy,mf,15_64,437.3909912109375
guy,mf,25_54,251.02099609375
guy,mf,25_34,123.55599975585938
guy,mf,35_54,127.46500396728516
guy,mf,55_64,30.07900047302246
guy,mf,65_plus,29.983999252319336
guy,m,15_plus,228.66000366210938
guy,m,15_24,76.86199951171875
guy,m,15_64,214.906005859375
guy,m,25_54,123.25
guy,m,25_34,61.16699981689453
guy,m,35_54,62.08300018310547
guy,m,55_64,14.793999671936035
guy,m,65_plus,13.753999710083008
guy,f,15_plus,238.71499633789062
guy,f,15_24,79.42900085449219
guy,f,15_64,222.48500061035156
guy,f,25_54,127.77100372314453
guy,f,25_34,62.388999938964844
guy,f,35_54,65.38200378417969
guy,f,55_64,15.28499984741211
guy,f,65_plus,16.229999542236328
guy,mf,15_plus,464.9330139160156
guy,mf,15_24,153.9250030517578
guy,mf,15_64,434.2619934082031
guy,mf,25_54,250.18800354003906
guy,mf,25_34,121.56999969482422
guy,mf,35_54,128.61801147460938
guy,mf,55_64,30.149002075195312
guy,mf,65_plus,30.67099952697754
guy,m,15_plus,227.63600158691406
guy,m,15_24,75.13800048828125
guy,m,15_64,213.73699951171875
guy,m,25_54,123.75199890136719
guy,m,25_34,60.362998962402344
guy,m,35_54,63.388999938964844
guy,m,55_64,14.847000122070312
guy,m,65_plus,13.89900016784668
guy,f,15_plus,237.2969970703125
guy,f,15_24,78.78700256347656
guy,f,15_64,220.52499389648438
guy,f,25_54,126.43599700927734
guy,f,25_34,61.207000732421875
guy,f,35_54,65.22899627685547
guy,f,55_64,15.302000045776367
guy,f,65_plus,16.77199935913086
guy,mf,15_plus,465.7099914550781
guy,mf,15_24,152.9390106201172
guy,mf,15_64,434.2250061035156
guy,mf,25_54,250.80899047851562
guy,mf,25_34,120.28699493408203
guy,mf,35_54,130.52200317382812
guy,mf,55_64,30.476999282836914
guy,mf,65_plus,31.485000610351562
guy,m,15_plus,228.52099609375
guy,m,15_24,74.10399627685547
guy,m,15_64,214.38600158691406
guy,m,25_54,125.21499633789062
guy,m,25_34,59.87099838256836
guy,m,35_54,65.34400177001953
guy,m,55_64,15.067000389099121
guy,m,65_plus,14.135000228881836
guy,f,15_plus,237.18899536132812
guy,f,15_24,78.83499908447266
guy,f,15_64,219.83900451660156
guy,f,25_54,125.59400177001953
guy,f,25_34,60.41600036621094
guy,f,35_54,65.1780014038086
guy,f,55_64,15.40999984741211
guy,f,65_plus,17.350000381469727
guy,mf,15_plus,468.2179870605469
guy,mf,15_24,152.69699096679688
guy,mf,15_64,435.7359924316406
guy,mf,25_54,252.17300415039062
guy,mf,25_34,119.54299926757812
guy,mf,35_54,132.6300048828125
guy,mf,55_64,30.86600112915039
guy,mf,65_plus,32.481998443603516
guy,m,15_plus,230.2270050048828
guy,m,15_24,73.2959976196289
guy,m,15_64,215.79299926757812
guy,m,25_54,127.14700317382812
guy,m,25_34,59.54199981689453
guy,m,35_54,67.6050033569336
guy,m,55_64,15.350000381469727
guy,m,65_plus,14.434000015258789
guy,f,15_plus,237.99099731445312
guy,f,15_24,79.4010009765625
guy,f,15_64,219.9429931640625
guy,f,25_54,125.0260009765625
guy,f,25_34,60.000999450683594
guy,f,35_54,65.0250015258789
guy,f,55_64,15.515999794006348
guy,f,65_plus,18.04800033569336
guy,mf,15_plus,470.7539978027344
guy,mf,15_24,152.64601135253906
guy,mf,15_64,437.17401123046875
guy,mf,25_54,253.34100341796875
guy,mf,25_34,119.02100372314453
guy,mf,35_54,134.32000732421875
guy,mf,55_64,31.187000274658203
guy,mf,65_plus,33.58000183105469
guy,m,15_plus,231.54600524902344
guy,m,15_24,72.3239974975586
guy,m,15_64,216.81199645996094
guy,m,25_54,128.8560028076172
guy,m,25_34,59.14099884033203
guy,m,35_54,69.71499633789062
guy,m,55_64,15.631999969482422
guy,m,65_plus,14.734000205993652
guy,f,15_plus,239.20799255371094
guy,f,15_24,80.3219985961914
guy,f,15_64,220.36199951171875
guy,f,25_54,124.48500061035156
guy,f,25_34,59.880001068115234
guy,f,35_54,64.6050033569336
guy,f,55_64,15.555000305175781
guy,f,65_plus,18.84600067138672
guy,mf,15_plus,472.302001953125
guy,mf,15_24,152.69900512695312
guy,mf,15_64,437.70599365234375
guy,mf,25_54,253.5679931640625
guy,mf,25_34,118.40699768066406
guy,mf,35_54,135.16099548339844
guy,mf,55_64,31.43899917602539
guy,mf,65_plus,34.59600067138672
guy,m,15_plus,231.9429931640625
guy,m,15_24,71.20700073242188
guy,m,15_64,216.95700073242188
guy,m,25_54,129.83200073242188
guy,m,25_34,58.483001708984375
guy,m,35_54,71.3489990234375
guy,m,55_64,15.918000221252441
guy,m,65_plus,14.986000061035156
guy,f,15_plus,240.35899353027344
guy,f,15_24,81.49199676513672
guy,f,15_64,220.74899291992188
guy,f,25_54,123.73600006103516
guy,f,25_34,59.92399978637695
guy,f,35_54,63.8120002746582
guy,f,55_64,15.520999908447266
guy,f,65_plus,19.610000610351562
guy,mf,15_plus,477.2539978027344
guy,mf,15_24,152.37600708007812
guy,mf,15_64,442.84600830078125
guy,mf,25_54,258.8219909667969
guy,mf,25_34,121.20700073242188
guy,mf,35_54,137.61500549316406
guy,mf,55_64,31.648000717163086
guy,mf,65_plus,34.40800094604492
guy,m,15_plus,235.36000061035156
guy,m,15_24,72.2300033569336
guy,m,15_64,220.16600036621094
guy,m,25_54,131.92799377441406
guy,m,25_34,60.10599899291992
guy,m,35_54,71.8219985961914
guy,m,55_64,16.007999420166016
guy,m,65_plus,15.194000244140625
guy,f,15_plus,241.8939971923828
guy,f,15_24,80.14600372314453
guy,f,15_64,222.67999267578125
guy,f,25_54,126.89399719238281
guy,f,25_34,61.10100173950195
guy,f,35_54,65.79299926757812
guy,f,55_64,15.640000343322754
guy,f,65_plus,19.214000701904297
guy,mf,15_plus,480.6520080566406
guy,mf,15_24,150.82400512695312
guy,mf,15_64,446.71600341796875
guy,mf,25_54,264.1960144042969
guy,mf,25_34,123.69300079345703
guy,mf,35_54,140.5030059814453
guy,mf,55_64,31.695999145507812
guy,mf,65_plus,33.93600082397461
guy,m,15_plus,237.60299682617188
guy,m,15_24,72.46499633789062
guy,m,15_64,222.36500549316406
guy,m,25_54,133.9600067138672
guy,m,25_34,61.68299865722656
guy,m,35_54,72.2770004272461
guy,m,55_64,15.9399995803833
guy,m,65_plus,15.23799991607666
guy,f,15_plus,243.0489959716797
guy,f,15_24,78.35900115966797
guy,f,15_64,224.3509979248047
guy,f,25_54,130.23599243164062
guy,f,25_34,62.0099983215332
guy,f,35_54,68.22599792480469
guy,f,55_64,15.755999565124512
guy,f,65_plus,18.697999954223633
guy,mf,15_plus,481.4599914550781
guy,mf,15_24,147.6439971923828
guy,mf,15_64,448.2859802246094
guy,mf,25_54,269.2519836425781
guy,mf,25_34,125.57599639892578
guy,mf,35_54,143.67599487304688
guy,mf,55_64,31.389999389648438
guy,mf,65_plus,33.17399978637695
guy,m,15_plus,238.3800048828125
guy,m,15_24,71.81300354003906
guy,m,15_64,223.28900146484375
guy,m,25_54,135.84300231933594
guy,m,25_34,63.08599853515625
guy,m,35_54,72.75700378417969
guy,m,55_64,15.633000373840332
guy,m,65_plus,15.090999603271484
guy,f,15_plus,243.0800018310547
guy,f,15_24,75.83100128173828
guy,f,15_64,224.9969940185547
guy,f,25_54,133.40899658203125
guy,f,25_34,62.4900016784668
guy,f,35_54,70.91899871826172
guy,f,55_64,15.756999969482422
guy,f,65_plus,18.08300018310547
guy,mf,15_plus,479.7239990234375
guy,mf,15_24,142.93399047851562
guy,mf,15_64,447.48699951171875
guy,mf,25_54,273.80401611328125
guy,mf,25_34,126.75199890136719
guy,mf,35_54,147.052001953125
guy,mf,55_64,30.749000549316406
guy,mf,65_plus,32.23699951171875
guy,m,15_plus,238.02699279785156
guy,m,15_24,70.4520034790039
guy,m,15_64,223.23300170898438
guy,m,25_54,137.65699768066406
guy,m,25_34,64.28500366210938
guy,m,35_54,73.37200164794922
guy,m,55_64,15.12399959564209
guy,m,65_plus,14.793999671936035
guy,f,15_plus,241.69700622558594
guy,f,15_24,72.48200225830078
guy,f,15_64,224.25399780273438
guy,f,25_54,136.14700317382812
guy,f,25_34,62.46699905395508
guy,f,35_54,73.68000030517578
guy,f,55_64,15.625
guy,f,65_plus,17.44300079345703
guy,mf,15_plus,476.31500244140625
guy,mf,15_24,137.24400329589844
guy,mf,15_64,445.05499267578125
guy,mf,25_54,277.8630065917969
guy,mf,25_34,127.23299407958984
guy,mf,35_54,150.6300048828125
guy,mf,55_64,29.947999954223633
guy,mf,65_plus,31.260000228881836
guy,m,15_plus,236.9810028076172
guy,m,15_24,68.62999725341797
guy,m,15_64,222.56399536132812
guy,m,25_54,139.43499755859375
guy,m,25_34,65.24299621582031
guy,m,35_54,74.19200134277344
guy,m,55_64,14.49899959564209
guy,m,65_plus,14.416999816894531
guy,f,15_plus,239.33399963378906
guy,f,15_24,68.61399841308594
guy,f,15_64,222.49099731445312
guy,f,25_54,138.42799377441406
guy,f,25_34,61.9900016784668
guy,f,35_54,76.43800354003906
guy,f,55_64,15.449000358581543
guy,f,65_plus,16.843000411987305
guy,mf,15_plus,476.3739929199219
guy,mf,15_24,131.02101135253906
guy,mf,15_64,445.17999267578125
guy,mf,25_54,283.1080017089844
guy,mf,25_34,125.34600830078125
guy,mf,35_54,157.76199340820312
guy,mf,55_64,31.05099868774414
guy,mf,65_plus,31.194000244140625
guy,m,15_plus,236.7779998779297
guy,m,15_24,65.11199951171875
guy,m,15_64,222.37899780273438
guy,m,25_54,142.32200622558594
guy,m,25_34,63.9010009765625
guy,m,35_54,78.4209976196289
guy,m,55_64,14.944999694824219
guy,m,65_plus,14.39900016784668
guy,f,15_plus,239.5959930419922
guy,f,15_24,65.90899658203125
guy,f,15_64,222.80099487304688
guy,f,25_54,140.78599548339844
guy,f,25_34,61.44499969482422
guy,f,35_54,79.34100341796875
guy,f,55_64,16.106000900268555
guy,f,65_plus,16.795000076293945
guy,mf,15_plus,474.4809875488281
guy,mf,15_24,124.68099975585938
guy,mf,15_64,443.2480163574219
guy,mf,25_54,286.2969970703125
guy,mf,25_34,121.85700225830078
guy,mf,35_54,164.44000244140625
guy,mf,55_64,32.27000045776367
guy,mf,65_plus,31.232999801635742
guy,m,15_plus,235.55099487304688
guy,m,15_24,61.70600128173828
guy,m,15_64,221.1320037841797
guy,m,25_54,143.9770050048828
guy,m,25_34,61.42100143432617
guy,m,35_54,82.55599975585938
guy,m,55_64,15.449000358581543
guy,m,65_plus,14.418999671936035
guy,f,15_plus,238.92999267578125
guy,f,15_24,62.974998474121094
guy,f,15_64,222.11599731445312
guy,f,25_54,142.32000732421875
guy,f,25_34,60.43600082397461
guy,f,35_54,81.88400268554688
guy,f,55_64,16.820999145507812
guy,f,65_plus,16.81399917602539
guy,mf,15_plus,471.635986328125
guy,mf,15_24,118.85700225830078
guy,mf,15_64,440.2309875488281
guy,mf,25_54,287.8009948730469
guy,mf,25_34,117.0009994506836
guy,mf,35_54,170.8000030517578
guy,mf,55_64,33.572998046875
guy,mf,65_plus,31.405000686645508
guy,m,15_plus,233.68600463867188
guy,m,15_24,58.5989990234375
guy,m,15_64,219.18800354003906
guy,m,25_54,144.5970001220703
guy,m,25_34,57.97200012207031
guy,m,35_54,86.625
guy,m,55_64,15.991999626159668
guy,m,65_plus,14.498000144958496
guy,f,15_plus,237.9499969482422
guy,f,15_24,60.257999420166016
guy,f,15_64,221.04299926757812
guy,f,25_54,143.20399475097656
guy,f,25_34,59.02899932861328
guy,f,35_54,84.17500305175781
guy,f,55_64,17.58099937438965
guy,f,65_plus,16.906999588012695
guy,mf,15_plus,469.1829833984375
guy,mf,15_24,114.47200012207031
guy,mf,15_64,437.6260070800781
guy,mf,25_54,288.0879821777344
guy,mf,25_34,111.15399932861328
guy,mf,35_54,176.93399047851562
guy,mf,55_64,35.06599807739258
guy,mf,65_plus,31.55699920654297
guy,m,15_plus,231.7100067138672
guy,m,15_24,56.08399963378906
guy,m,15_64,217.156005859375
guy,m,25_54,144.4459991455078
guy,m,25_34,53.854000091552734
guy,m,35_54,90.59200286865234
guy,m,55_64,16.625999450683594
guy,m,65_plus,14.553999900817871
guy,f,15_plus,237.47300720214844
guy,f,15_24,58.38800048828125
guy,f,15_64,220.47000122070312
guy,f,25_54,143.64199829101562
guy,f,25_34,57.29999923706055
guy,f,35_54,86.34200286865234
guy,f,55_64,18.440000534057617
guy,f,65_plus,17.003000259399414
guy,mf,15_plus,468.1130065917969
guy,mf,15_24,112.18800354003906
guy,mf,15_64,436.50299072265625
guy,mf,25_54,287.3789978027344
guy,mf,25_34,104.72900390625
guy,mf,35_54,182.64999389648438
guy,mf,55_64,36.93600082397461
guy,mf,65_plus,31.610000610351562
guy,m,15_plus,230.2030029296875
guy,m,15_24,54.42599868774414
guy,m,15_64,215.66900634765625
guy,m,25_54,143.77000427246094
guy,m,25_34,49.45399856567383
guy,m,35_54,94.31600189208984
guy,m,55_64,17.472999572753906
guy,m,65_plus,14.534000396728516
guy,f,15_plus,237.91000366210938
guy,f,15_24,57.762001037597656
guy,f,15_64,220.83399963378906
guy,f,25_54,143.60899353027344
guy,f,25_34,55.275001525878906
guy,f,35_54,88.33399963378906
guy,f,55_64,19.46299934387207
guy,f,65_plus,17.076000213623047
guy,mf,15_plus,472.81298828125
guy,mf,15_24,113.052001953125
guy,mf,15_64,441.00799560546875
guy,mf,25_54,289.1080017089844
guy,mf,25_34,102.12000274658203
guy,mf,35_54,186.98800659179688
guy,mf,55_64,38.847999572753906
guy,mf,65_plus,31.80500030517578
guy,m,15_plus,232.93499755859375
guy,m,15_24,55.79399871826172
guy,m,15_64,218.29400634765625
guy,m,25_54,144.0540008544922
guy,m,25_34,48.1510009765625
guy,m,35_54,95.90299987792969
guy,m,55_64,18.445999145507812
guy,m,65_plus,14.640999794006348
guy,f,15_plus,239.8780059814453
guy,f,15_24,57.257999420166016
guy,f,15_64,222.71400451660156
guy,f,25_54,145.0540008544922
guy,f,25_34,53.96900177001953
guy,f,35_54,91.08499908447266
guy,f,55_64,20.402000427246094
guy,f,65_plus,17.163999557495117
guy,mf,15_plus,479.010009765625
guy,mf,15_24,115.13300323486328
guy,mf,15_64,447.1579895019531
guy,mf,25_54,290.927001953125
guy,mf,25_34,99.52799987792969
guy,mf,35_54,191.3990020751953
guy,mf,55_64,41.097999572753906
guy,mf,65_plus,31.851999282836914
guy,m,15_plus,236.4759979248047
guy,m,15_24,57.590999603271484
guy,m,15_64,221.83900451660156
guy,m,25_54,144.66200256347656
guy,m,25_34,47.21200180053711
guy,m,35_54,97.44999694824219
guy,m,55_64,19.586000442504883
guy,m,65_plus,14.63700008392334
guy,f,15_plus,242.53399658203125
guy,f,15_24,57.54199981689453
guy,f,15_64,225.31900024414062
guy,f,25_54,146.26499938964844
guy,f,25_34,52.316001892089844
guy,f,35_54,93.9489974975586
guy,f,55_64,21.511999130249023
guy,f,65_plus,17.21500015258789
guy,mf,15_plus,485.9110107421875
guy,mf,15_24,118.14900207519531
guy,mf,15_64,454.0119934082031
guy,mf,25_54,292.3429870605469
guy,mf,25_34,96.76300048828125
guy,mf,35_54,195.5800018310547
guy,mf,55_64,43.52000045776367
guy,mf,65_plus,31.89900016784668
guy,m,15_plus,240.49400329589844
guy,m,15_24,59.72600173950195
guy,m,15_64,225.89700317382812
guy,m,25_54,145.3719940185547
guy,m,25_34,46.51599884033203
guy,m,35_54,98.85600280761719
guy,m,55_64,20.798999786376953
guy,m,65_plus,14.597000122070312
guy,f,15_plus,245.41700744628906
guy,f,15_24,58.42300033569336
guy,f,15_64,228.11500549316406
guy,f,25_54,146.9709930419922
guy,f,25_34,50.24700164794922
guy,f,35_54,96.7239990234375
guy,f,55_64,22.72100067138672
guy,f,65_plus,17.302000045776367
guy,mf,15_plus,492.489990234375
guy,mf,15_24,121.84900665283203
guy,mf,15_64,460.3970031738281
guy,mf,25_54,292.53900146484375
guy,mf,25_34,93.51800537109375
guy,mf,35_54,199.02099609375
guy,mf,55_64,46.00899887084961
guy,mf,65_plus,32.09299850463867
guy,m,15_plus,244.58099365234375
guy,m,15_24,62.145999908447266
guy,m,15_64,229.9530029296875
guy,m,25_54,145.80099487304688
guy,m,25_34,45.86899948120117
guy,m,35_54,99.93199920654297
guy,m,55_64,22.006000518798828
guy,m,65_plus,14.628000259399414
guy,f,15_plus,247.90899658203125
guy,f,15_24,59.702999114990234
guy,f,15_64,230.44400024414062
guy,f,25_54,146.73800659179688
guy,f,25_34,47.64899826049805
guy,f,35_54,99.08899688720703
guy,f,55_64,24.003000259399414
guy,f,65_plus,17.46500015258789
guy,mf,15_plus,498.4620056152344
guy,mf,15_24,126.2750015258789
guy,mf,15_64,465.9570007324219
guy,mf,25_54,291.0660095214844
guy,mf,25_34,89.71399688720703
guy,mf,35_54,201.3520050048828
guy,mf,55_64,48.61600112915039
guy,mf,65_plus,32.505001068115234
guy,m,15_plus,248.52699279785156
guy,m,15_24,64.83399963378906
guy,m,15_64,233.72999572753906
guy,m,25_54,145.697998046875
